Applicant_ID,Income,Credit_Score,Age,Employment_Years,Debt_to_Income,Gender,Zip_Code,Loan_Amount,Default_History
fd1dfff8-699c-4ad7-bbeb-b7a9c3ecb42e,45745.19191320437,680,69,6.983150022996772,0.36060879261891265,Male,31352,33303.524076454356,1
647230b2-9b02-4e86-a35f-9129547c038f,54947.2886924639,684,70,0.0,0.09804451297683286,Male,25438,31761.35517568539,0
81f423ef-ab7b-4be4-a52f-e909418ff617,97462.06353106222,732,41,0.991064236454994,0.25103191664239743,Other,98921,52859.7430111774,0
69e77386-976c-45e0-a746-13897818a881,67883.15329632195,619,32,0.0,0.1870223813394501,Female,54999,43684.743463554594,0
f44fd33c-e741-472f-9ff8-d369dcfde3f1,54107.19388698884,629,39,9.89462003432712,0.25148536056764714,Male,28482,33476.865510289055,0
8a75c97c-5468-43f2-8caf-1dc6e97c6f7f,85398.02299340068,634,47,0.0,0.5170553189881805,Other,42471,20339.097250832965,0
3fdff10c-cac3-46ed-b3b1-4dcc448502f6,72912.32648044122,644,80,4.85645704893886,0.51996835892361,Other,57279,24659.666878153097,0
0c75eff6-d818-40d6-8b5a-97d4ebd98540,99059.34971598667,647,21,4.2313121383639,0.49056246908718304,Male,64213,23930.441985006903,0
ee5c185e-149f-42c3-9467-0a07112c0bc8,48938.40718367943,708,30,12.438635178291333,0.23066140798787227,Male,23026,18978.616786418374,0
df829c4e-705f-4109-93f1-3229c593eac2,51144.61526175691,604,76,5.426406589828693,0.4361427415200311,Female,95184,28180.547678243867,0
0b00d47a-b226-4abf-b82c-8c39319e5f51,49501.24209512998,658,40,9.044464600530048,0.31685431903887057,Female,15435,30261.215455714842,0
6753cc12-eec8-41d5-8ffc-c04c1d14d982,22180.368822630975,593,25,7.732318820738312,0.30683845552545125,Female,18493,6330.572992626614,1
0a651fd3-6733-43b9-a2c7-78e9e3fee80f,67051.06706514668,606,35,11.797057099806997,0.2883957978571246,Female,82227,49480.63749943448,0
1cf1015f-8736-45b1-878a-5e42bba35cc9,66156.90944058719,440,29,3.8043815274852064,0.5637626786068688,Female,69321,31146.962696099225,1
39f39f4c-bfbb-4151-ac39-867b979199fc,70153.40369927383,723,72,14.348076652522584,0.5048757908334696,Male,12763,21058.255570740737,1
2a9e62b1-c4a4-4b55-9cb9-a950912442b5,53518.028098933755,627,48,0.0,0.4117344627670646,Female,30389,28317.639680941862,0
e29fb52a-7fc0-46b4-9b85-95e0fae1b9db,27538.877738487572,729,31,9.28736749000618,0.274454855173406,Male,41498,38955.53336737901,0
22ccc5dc-859b-4139-9e1c-a20e9a147aac,48773.54426948335,368,51,0.6669019566793395,0.3059341137381843,Female,73755,2999.7038112116134,1
0ffe0095-d9b0-432d-971c-0164154127e5,50760.77982856737,767,35,2.5362522361002373,0.37958499068066015,Female,45825,23424.08910279631,0
8da562a5-3179-431a-bb19-7156795b0e53,45931.68192335143,638,73,7.847071334505177,0.22175866322189663,Male,26934,7212.163377065008,0
d6baeb55-82cc-4aaf-8bbb-7fa5f1f30c8b,55387.21435251676,688,51,7.807010249238714,0.4407473573946756,Female,15574,64855.05731463431,0
8db213cd-70f2-4527-ac83-3863dc685ced,82121.52570443615,566,80,8.032140068450357,0.161813233283564,Male,48179,27072.790716529224,1
dd298437-160f-47ca-9a04-60bdb63a1af0,126585.5770363159,699,28,0.0,0.35877655319961077,Male,11587,7333.815286007404,0
7b7dff69-3135-425d-9137-d19f6c51c298,63951.7342272119,515,58,12.2451511563962,0.0,Female,52782,78992.00171046089,0
26f70dc4-06ca-4053-9b53-51b3da55e5d9,77726.51172168294,600,29,0.49676440886162165,0.21740722100968052,Male,64412,16959.721318294163,0
80044707-37a3-4825-9e74-5fb4f378d440,57601.62914796274,753,66,1.163564548874004,0.6116515699379165,Female,70561,21863.80122885689,0
9d2f64b8-ab9b-4c18-bfc0-f7cf63386af0,20000.0,634,32,8.189483690834143,0.4554287241587866,Male,87224,22948.02640021956,1
4d640bae-3dbc-4c6d-a920-4bcece5b752c,58823.89617604497,617,74,3.566394126193797,0.5303202674901786,Female,14409,12280.704151464468,0
f701e813-b5a7-412e-b3ae-455c5f67ef10,61035.870353496175,669,48,6.541304202812459,0.19990384989684268,Female,81319,28710.280262442142,0
61cd0b6d-3948-4346-8637-e17e09ec59e9,122312.6738683748,639,66,0.0,0.3155659255200654,Female,36751,1000.0,0
4f30ff10-9020-4af0-b483-2b37f24b85e3,54594.795398081376,612,75,6.421622247596157,0.49229883796414564,Female,48174,41288.475743159375,1
839f7397-b16c-4bca-8120-d5c095ec3b8c,67189.45722950711,629,46,6.089159397561076,0.39496424020580656,Female,66572,8082.926938941691,0
7a4977b5-8497-48f2-8ea5-4c382bf224c4,68958.6469088427,842,43,2.4507073111785838,0.3762848816037479,Male,71416,18770.177165345325,0
39795afb-5571-4ab8-83c1-a4b0ff7b19ce,34939.65887141404,645,35,0.0,0.5445872955495095,Male,22041,36272.79510529244,1
1549b38d-4b20-46d2-89e7-b8610cf481dd,104284.68443545062,666,49,3.9359586925919765,0.14393175515791076,Male,33227,21933.08472540827,0
0ad81133-8b99-4ba9-a5ad-756668e662d1,92557.99098060322,734,39,4.813130701006935,0.27236429408317453,Male,45201,22546.783793535604,0
c96f9d86-6d9f-41f6-98c6-9b9276153201,79671.3146495977,688,55,3.163855048347525,0.03688716559959687,Female,46069,9818.838359053436,0
b957fdd1-2ece-4c57-812a-80aee4b49261,42718.37635615783,744,34,0.0,0.1357340922096598,Male,92190,56434.72326205675,0
f2a3b891-6f88-4222-af91-e95835109ee7,95271.25492887052,651,40,12.97367003658458,0.4611278088268457,Female,36370,32972.23573309885,0
a8dbf34f-bcd1-464c-85f3-6bc216d847bd,23752.797898796838,508,41,1.805692360278135,0.16239761007118148,Female,21586,8758.225775962499,1
09d3e481-2cbd-42e5-a191-19049d5a853c,87605.7128140081,780,67,3.8889766853854955,0.4103286381187646,Male,60231,27672.73669086777,0
48b4d276-d964-483f-8cf6-2a02c77fc2ac,115356.61845815445,508,25,0.0,0.548772756295212,Female,15322,7697.980080230351,0
5a8d1c11-850b-466a-afee-8cd859fb233b,40283.91024607935,674,58,12.974276743491036,0.27330927375120917,Male,75294,50836.21440984174,0
e0f5e12e-d756-4e1a-8cf4-90b06eec0afb,45059.40789512932,539,23,2.6672503413297193,0.37797951596997187,Female,89468,27994.569410628188,0
7a72757a-9b55-4b9f-bea6-79a307681400,72989.54095262924,644,22,5.492314085371012,0.41149681943143795,Male,39299,10366.802081394,0
74a3bd51-0796-4124-9846-4767f0fc46f0,46661.37082003692,626,61,10.603687224083256,0.11677574054001519,Female,80793,35463.86103435875,0
014e9a4d-01a7-4558-8a2a-8c4c18cc6586,23480.097068016017,675,74,1.61847897641687,0.20753214820484295,Other,56501,20828.8649192753,0
15555c87-231d-4a14-a4c5-c09d2154027c,72056.88924418081,683,46,9.81622493693272,0.14945081824922965,Male,67134,5676.570167162787,0
cce3d359-97dc-4ae6-94a3-42fce992a6e5,38130.888588216854,779,45,0.0,0.2194915334875457,Male,19777,30715.695008503146,0
e2585ae2-7e56-416a-8a76-bafb42882876,71576.60698119714,636,28,7.754933287856566,0.4074166047121649,Female,21249,30292.627512068408,0
aff647f9-818b-45df-8311-a5784b3042ed,42417.272972985906,630,74,12.861210832598264,0.21072049035865625,Male,31390,42066.00448851097,0
0114f05c-cc2e-491e-976c-455c9a1ef6c0,99023.32732794725,677,18,2.0979157639098513,0.29472701596022743,Female,30369,25967.553353766965,0
6ebde9c2-6e7b-4b8a-a3dd-72d38fd49d25,39527.041045425955,695,60,10.594408101491995,0.14363075746031467,Female,22881,26605.904304378262,0
77596bd8-2f67-4417-be88-a030e7f6a1ad,60338.15451382974,551,36,14.169613260968918,0.4839633246800553,Male,19587,27401.995548177758,1
3af42457-fb9a-4451-89d6-caf17e9cd175,80244.68904292658,647,26,3.725790809729904,0.21823350146649945,Female,84327,48929.244917605436,0
5b0f918b-0721-4831-b409-e52205f43c61,28112.95993093414,656,44,3.3123585707506953,0.5284470827864931,Female,97911,20348.897150888937,0
5e2ebc1c-f206-4202-8838-f3ddc6114bee,65300.228332405306,576,51,0.5085312708384802,0.309139364077404,Female,98147,32041.82453208597,0
3499e789-92fd-47b9-98e2-8e7d8adf5c9d,92832.14023420191,710,61,2.4513492240743324,0.08895006330553809,Female,17833,34251.18178023418,0
dac3d4c9-334e-42b3-bf01-d1819bea636d,21775.502963163177,637,21,0.923200548636899,0.27434598801815635,Male,57013,30246.647788461396,0
9f1d98fe-8dce-4975-b8c6-5644ef5728a4,75539.01575596913,660,53,0.5044445078638642,0.14058347588007533,Male,73620,19781.430909106442,0
4112868e-d6cd-4e6b-9613-eb9e4d2ea6bc,77796.4838274527,636,35,10.994176483556782,0.38840240660672287,Other,25754,26809.06010961255,0
b7994fbd-ac2c-47da-b815-24e080ad1be8,79436.48323032142,601,32,1.0503698735587017,0.26079558265097,Female,88113,23595.133578507237,1
2beedaca-f4da-4911-9ee4-3d9c8ccef65b,32891.47867365754,562,68,6.292609573598115,0.3244815382541031,Male,96784,54388.15540167705,0
19256fc8-e462-4d49-9d1e-be8f62b3757c,25828.356366350952,484,30,5.191167176081189,0.24459703349301556,Female,45282,18133.543218530413,1
ccfdf90a-2e8c-4930-b74c-def68dceabf0,85658.24696850692,777,36,12.490472812855613,0.21669865442050118,Male,46737,11311.322106216576,0
22108cd7-5bd7-4193-b029-c022b6915503,78909.54019699559,582,66,2.484218839724932,0.15395669855765592,Male,34124,24906.974628503864,0
a4fa0036-2038-46dd-84ac-3495177f7d29,65887.56768381986,520,23,6.905740233271611,0.4254334405232294,Female,80102,23849.527038569908,1
1d6ab9d5-e806-4041-911a-1d4fa2cb03ac,80393.44628490927,477,65,8.955348511380546,0.2740270347300453,Male,12196,27952.652802529446,0
d5f9d618-dd0c-4099-bc8b-a44d3824e97d,42159.36959974849,548,73,12.448748036602908,0.2527963659452424,Female,71527,18138.300966980023,0
0bafaa5b-2c15-4167-9557-d6785c7bf43b,76967.6109148301,544,29,2.411233274773666,0.27026791523367594,Male,95395,26655.60219899315,0
411523d2-522a-40a2-85cf-e6183ecc5ba7,66973.34806911637,731,68,1.9105376563380982,0.1981707309771338,Female,21345,26944.10558456817,0
8cdb2771-836c-4d7f-8c9c-a72473b5a300,48569.45745920896,730,54,0.0,0.2532972859835962,Male,44077,38589.845340400076,0
a9772239-1675-404c-85e1-c5374ff67d9e,107077.25003419128,544,34,16.181498104241204,0.33084447220402313,Female,76400,26395.095755637278,1
761bf12b-be08-4126-ab88-b4323fadba31,71582.73948325058,780,75,11.92236219090194,0.14487945014148523,Female,22055,26537.12545947383,0
c1ee7b4b-f1d8-4387-8602-d2fa975c6438,34260.89508392054,728,40,4.7889930284397835,0.16659720103811884,Male,95283,32745.195695627757,0
f6dd5296-d32b-4df2-984d-1ea1317f71b9,76242.11702016265,574,43,14.657195755635282,0.506742614043401,Female,54484,38014.82594772276,0
adeec824-3c9d-40f2-aaab-8ca8179c8da8,40759.54989318036,450,46,4.490683028171714,0.24558652008006657,Male,87514,10244.863185601316,1
adb8b7c6-e271-4728-b360-1154224eaa5a,93612.53811227356,833,50,8.622052357167647,0.21726587866139851,Male,45771,6215.191601997678,0
c6e058f6-b36f-4dfb-918a-5ab2caad5d39,89044.1872646888,488,77,5.050859508613603,0.09841925916610869,Female,67654,50432.19444075717,1
aba8f42e-f0f9-4358-9cb2-eb07312160d7,45379.530449448685,518,44,6.989027258752356,0.4276016456211359,Male,56540,35561.13156892237,1
8c4946cd-2ed5-4bf7-a173-e445a25d3f3c,84066.0912957302,681,42,6.458807212667734,0.1416111279733735,Female,93151,21709.20045505896,0
e7d8f017-07df-4096-9907-4856214b8d00,70025.9136368807,795,73,2.8750731331167523,0.29770610085578125,Female,39377,25295.529049496967,0
672ff37b-0ef7-4cd2-9b8a-a06fa7f72801,80462.5340798595,710,72,10.462492690426764,0.04377223960251142,Female,59573,19111.574600052598,0
1e93b60e-8226-4038-b515-54aa6c0f90f0,126903.78947961843,695,27,8.579762088419505,0.42272592005461745,Male,52733,28169.21086662328,0
07cc3681-33b9-4b2c-92ef-02d26f8ff20f,62638.35651991388,697,64,10.138472967507393,0.4765284365427871,Male,21760,10422.44215892968,0
8128460b-f249-41c4-9dc8-40289c0eb757,47387.91506927532,718,40,6.60113592749673,0.37267805182170227,Male,35762,37602.50477634889,0
1712fb7d-4613-4586-a831-285fdc75f507,36817.38204454915,660,38,0.4671505911143292,0.0698279802892055,Female,60986,27631.800979427524,0
afe9ae98-cffe-4260-b6aa-5c4ef852ae34,38696.837733381326,622,38,13.546930332788511,0.4258143215863846,Female,44332,28174.40644050027,0
f36211c3-56f1-4177-8680-65e8a3073d73,57533.90640994034,608,60,3.687218832162871,0.1758976500539471,Female,50100,11590.86425982217,1
dfa22126-d37f-462c-aa59-602ad2e66764,80234.55924449931,644,30,6.820335142842073,0.12435421819175815,Male,14944,32864.006451589536,0
d609a469-29c4-4a5c-8e69-2b2ccdd996aa,78300.72397990058,589,54,8.176906794111344,0.242480843136352,Male,58825,11935.425352809385,0
2dd1ee52-2ed2-442b-97c3-1ccbca7fa60b,94815.49747108071,627,50,6.787108581088094,0.2394948489980266,Male,23877,14617.737101368211,0
89f5d55c-9486-438f-afab-7da8009a1057,70390.05675633722,514,41,9.577085106151372,0.22424270232295657,Male,39990,26314.32885162627,0
6dfc89a8-0427-4d06-a7ac-9b478ab23428,113606.0223147195,642,61,10.366889611582492,0.4910511371857041,Male,65283,62609.978494234776,0
ac09574d-5f8c-438a-ab96-b65714bdf896,62060.29500286132,570,28,3.87583248476376,0.6017738994663939,Male,13258,27571.99200032214,0
c06d65ce-d9d1-4291-bec0-610fffe9cad5,151605.07499768859,561,34,13.127336709778236,0.0946295193975803,Male,41629,1000.0,0
225bc7be-056b-44cb-9d09-7235cbdf1161,88770.02043295019,664,21,3.665482229193674,0.19667514085131144,Male,47579,15362.479249588743,0
20b025b5-82dc-4fba-85e0-f17e8a163c68,44285.273307511525,761,64,6.683745244403942,0.3214122504067435,Male,32958,35255.93668330861,0
847cecc9-468d-4ca9-8a72-167d0549c0b3,37873.22505816663,723,42,3.061609081978842,0.24169252635941588,Male,49465,8073.08582523814,0
9607a81c-d552-4a29-acfc-1dc8fcd72dfe,84474.17245729556,524,47,1.632632386746049,0.35990981239177744,Male,95853,37466.5366171849,0
202c82a9-1968-48a5-b19e-23c5e713efca,63296.116440224476,570,26,10.220955443954326,0.43739780339186923,Male,25775,27382.308621475444,1
1dfee20e-9cb1-48c8-aeb5-5bcbaf2cae16,77707.01259934834,675,38,20.609484487130224,0.4124048913405062,Female,86575,39869.907888861635,0
ed2ce815-174b-4147-beb1-234b580b9c3a,84197.12873720634,571,37,3.191200558398415,0.3914600351774748,Male,44207,16617.18836123504,0
161b80db-1d7d-46f0-bd83-be5d624ae974,67815.13262029382,632,36,11.076607873390394,0.5488643281379584,Male,32553,15448.241276009261,0
55f4c9ea-3cf7-4e84-adf9-5b6ab7df1008,44596.18845794785,694,36,3.3704434364990288,0.061657907562583575,Male,63632,33474.77737426767,0
65f8841e-26a0-49a4-bd2b-ae7b4370c3a3,24554.583259424064,572,29,4.947575115719978,0.5220163187931923,Male,10055,24887.074375417607,1
7a4baacd-32a5-43e0-8a40-a861139c28ed,56604.55143798937,658,54,13.78791886115836,0.23805125488653844,Male,98697,23979.657823205886,0
e3e454a9-5b16-4a54-b174-ca2f7e5b9ecb,95691.96382970417,543,59,0.0,0.417768783101344,Male,42873,48534.548034235944,1
05959737-3a7a-4113-93a0-09646c1f33f8,64959.3904753202,551,34,0.0,0.14555006575808346,Female,90720,34062.11390592677,0
